date,value,basin,zone,variable
2012-11,35.78696955643463,Blanco,Contributing,pet
2012-12,19.086806495781843,Blanco,Contributing,pet
2013-01,16.714050156307454,Blanco,Contributing,pet
2013-02,24.48372950277236,Blanco,Contributing,pet
2013-03,40.40446559344005,Blanco,Contributing,pet
2013-04,63.37947952829197,Blanco,Contributing,pet
2013-05,109.7810691180993,Blanco,Contributing,pet
2013-06,166.3957934983455,Blanco,Contributing,pet
2013-07,172.09611547196235,Blanco,Contributing,pet
2013-08,181.5012106209974,Blanco,Contributing,pet
2013-09,132.1518797185583,Blanco,Contributing,pet
2013-10,74.64853027979758,Blanco,Contributing,pet
2013-11,22.850500187721458,Blanco,Contributing,pet
2013-12,10.174150194617845,Blanco,Contributing,pet
2014-01,9.310955853267338,Blanco,Contributing,pet
2014-02,15.249003860936,Blanco,Contributing,pet
2014-03,31.745273992057818,Blanco,Contributing,pet
2014-04,70.20928552124238,Blanco,Contributing,pet
2014-05,103.7407565569106,Blanco,Contributing,pet
2014-06,158.61505247330905,Blanco,Contributing,pet
2014-07,171.52561884451546,Blanco,Contributing,pet
2014-08,175.43204698373108,Blanco,Contributing,pet
2014-09,121.20174856786079,Blanco,Contributing,pet
2014-10,88.29183983211963,Blanco,Contributing,pet
2014-11,21.239647425185623,Blanco,Contributing,pet
2014-12,21.193338323583163,Blanco,Contributing,pet
2015-01,7.795029367730068,Blanco,Contributing,pet
2015-02,12.428794016480868,Blanco,Contributing,pet
2015-03,33.292312556207094,Blanco,Contributing,pet
2015-04,78.32231860331537,Blanco,Contributing,pet
2015-05,108.46331908061451,Blanco,Contributing,pet
2015-06,145.08934594934198,Blanco,Contributing,pet
2015-07,175.47051610288827,Blanco,Contributing,pet
2015-08,178.62992503008317,Blanco,Contributing,pet
2015-09,133.08606560278292,Blanco,Contributing,pet
2015-10,82.94275350778136,Blanco,Contributing,pet
2015-11,35.76687813762261,Blanco,Contributing,pet
2015-12,20.273405148901922,Blanco,Contributing,pet
2016-01,10.552283749661232,Blanco,Contributing,pet
2016-02,25.306144027985532,Blanco,Contributing,pet
2016-03,49.025298986917875,Blanco,Contributing,pet
2016-04,68.74785963353307,Blanco,Contributing,pet
2016-05,101.14062033014983,Blanco,Contributing,pet
2016-06,149.7260056448958,Blanco,Contributing,pet
2016-07,190.4862372522992,Blanco,Contributing,pet
2016-08,161.20620114560683,Blanco,Contributing,pet
2016-09,124.3475838690448,Blanco,Contributing,pet
2016-10,81.33286100621194,Blanco,Contributing,pet
2016-11,45.62958947239782,Blanco,Contributing,pet
2016-12,17.12114299648074,Blanco,Contributing,pet
2017-01,19.84944325967222,Blanco,Contributing,pet
2017-02,35.681197994298934,Blanco,Contributing,pet
2017-03,56.23220236476813,Blanco,Contributing,pet
2017-04,73.99283407559354,Blanco,Contributing,pet
2017-05,103.34775697772237,Blanco,Contributing,pet
2017-06,153.2760129918158,Blanco,Contributing,pet
2017-07,193.62429179270887,Blanco,Contributing,pet
2017-08,162.5529774984704,Blanco,Contributing,pet
2017-09,114.71636677952118,Blanco,Contributing,pet
2017-10,64.78123776489544,Blanco,Contributing,pet
2017-11,43.01095447994957,Blanco,Contributing,pet
2017-12,13.669692205739402,Blanco,Contributing,pet
2018-01,6.471735268584588,Blanco,Contributing,pet
2018-02,20.22923580975281,Blanco,Contributing,pet
2018-03,54.743683562155,Blanco,Contributing,pet
2018-04,59.668649272805574,Blanco,Contributing,pet
2018-05,138.3219424979969,Blanco,Contributing,pet
2018-06,182.0245585213904,Blanco,Contributing,pet
2018-07,192.71364278389603,Blanco,Contributing,pet
2018-08,181.07454819704017,Blanco,Contributing,pet
2018-09,119.21728764983013,Blanco,Contributing,pet
2018-10,65.3130400908301,Blanco,Contributing,pet
2018-11,20.754163714120306,Blanco,Contributing,pet
2018-12,15.423857204122807,Blanco,Contributing,pet
2019-01,12.684603255038427,Blanco,Contributing,pet
2019-02,22.334988044057894,Blanco,Contributing,pet
2019-03,33.73087556021086,Blanco,Contributing,pet
2019-04,65.80685213439567,Blanco,Contributing,pet
2019-05,116.49438119516321,Blanco,Contributing,pet
2019-06,151.19729886965962,Blanco,Contributing,pet
2019-07,172.0672827732125,Blanco,Contributing,pet
2019-08,195.18341339122787,Blanco,Contributing,pet
2019-09,154.24191640321604,Blanco,Contributing,pet
2019-10,69.78818070176945,Blanco,Contributing,pet
2019-11,22.534521968501764,Blanco,Contributing,pet
2019-12,18.96326123741071,Blanco,Contributing,pet
2020-01,20.586735243007865,Blanco,Contributing,pet
2020-02,15.443143627184266,Blanco,Contributing,pet
2020-03,60.99226603944757,Blanco,Contributing,pet
2020-04,63.66880433501049,Blanco,Contributing,pet
2020-05,118.5058319368507,Blanco,Contributing,pet
2020-06,151.75366652521961,Blanco,Contributing,pet
2020-07,198.1022123942625,Blanco,Contributing,pet
2020-08,186.04016812870418,Blanco,Contributing,pet
2020-09,105.78758889046341,Blanco,Contributing,pet
2020-10,71.91572635370038,Blanco,Contributing,pet
2020-11,43.2109543381668,Blanco,Contributing,pet
2020-12,15.782373509387913,Blanco,Contributing,pet
1895-01,16.068961421972382,Blanco,Recharge,pet
1895-02,5.501014912750789,Blanco,Recharge,pet
1895-03,46.787172698786875,Blanco,Recharge,pet
1895-04,84.44065093781967,Blanco,Recharge,pet
1895-05,104.73708874486506,Blanco,Recharge,pet
1895-06,148.02495641696942,Blanco,Recharge,pet
1895-07,181.80981949029984,Blanco,Recharge,pet
1895-08,176.40194144873823,Blanco,Recharge,pet
1895-09,136.94704440203896,Blanco,Recharge,pet
1895-10,63.89647173554572,Blanco,Recharge,pet
1895-11,27.97451501809679,Blanco,Recharge,pet
1895-12,18.031788985994417,Blanco,Recharge,pet
1896-01,14.370373107923928,Blanco,Recharge,pet
1896-02,20.395393622614534,Blanco,Recharge,pet
1896-03,37.26624407635917,Blanco,Recharge,pet
1896-04,77.32384558374696,Blanco,Recharge,pet
1896-05,146.70689439769714,Blanco,Recharge,pet
1896-06,182.9418474954573,Blanco,Recharge,pet
1896-07,189.1379440072707,Blanco,Recharge,pet
1896-08,186.48991306366116,Blanco,Recharge,pet
1896-09,127.1371724157294,Blanco,Recharge,pet
1896-10,61.39270851010943,Blanco,Recharge,pet
1896-11,36.03471233547416,Blanco,Recharge,pet
1896-12,18.18737700542837,Blanco,Recharge,pet
1897-01,8.422290218654823,Blanco,Recharge,pet
1897-02,25.132267551682116,Blanco,Recharge,pet
1897-03,61.82378903961418,Blanco,Recharge,pet
1897-04,69.5370370480653,Blanco,Recharge,pet
1897-05,114.36894135662942,Blanco,Recharge,pet
1897-06,161.74522932134605,Blanco,Recharge,pet
1897-07,195.39713288063834,Blanco,Recharge,pet
1897-08,172.5787774523856,Blanco,Recharge,pet
1897-09,117.05784056241755,Blanco,Recharge,pet
1897-10,84.77923313930263,Blanco,Recharge,pet
1897-11,37.37732068789505,Blanco,Recharge,pet
1897-12,11.605380878833973,Blanco,Recharge,pet
1898-01,21.22670828746149,Blanco,Recharge,pet
1898-02,27.414955246141535,Blanco,Recharge,pet
1898-03,46.16195044534108,Blanco,Recharge,pet
1898-04,69.34149258538996,Blanco,Recharge,pet
1898-05,127.30426065364229,Blanco,Recharge,pet
1898-06,161.61750521612905,Blanco,Recharge,pet
1898-07,181.79702473157198,Blanco,Recharge,pet
1898-08,171.19431576008338,Blanco,Recharge,pet
1898-09,122.28955629582082,Blanco,Recharge,pet
1898-10,66.70046995034794,Blanco,Recharge,pet
1898-11,23.45641929554374,Blanco,Recharge,pet
1898-12,7.701219251860161,Blanco,Recharge,pet
1899-01,11.58728094890745,Blanco,Recharge,pet
1899-02,4.459425468938587,Blanco,Recharge,pet
1899-03,51.74080176831779,Blanco,Recharge,pet
1899-04,71.41713812185344,Blanco,Recharge,pet
1899-05,144.49447214513322,Blanco,Recharge,pet
1899-06,156.81222509263506,Blanco,Recharge,pet
1899-07,175.31878416290866,Blanco,Recharge,pet
1899-08,189.8069333398617,Blanco,Recharge,pet
1899-09,116.34397337723397,Blanco,Recharge,pet
1899-10,85.37151341583805,Blanco,Recharge,pet
1899-11,36.30703719618724,Blanco,Recharge,pet
1899-12,14.618891253677601,Blanco,Recharge,pet
1900-01,16.744210987787824,Blanco,Recharge,pet
1900-02,17.111410739340176,Blanco,Recharge,pet
1900-03,41.47922327501946,Blanco,Recharge,pet
1900-04,67.6006471896048,Blanco,Recharge,pet
1900-05,111.78810236803413,Blanco,Recharge,pet
1900-06,171.72320483456951,Blanco,Recharge,pet
1900-07,170.71371561337446,Blanco,Recharge,pet
1900-08,156.7692851032916,Blanco,Recharge,pet
1900-09,133.58787829561723,Blanco,Recharge,pet
1900-10,81.4097293256954,Blanco,Recharge,pet
1900-11,35.80189152262469,Blanco,Recharge,pet
1900-12,15.361418586328304,Blanco,Recharge,pet
1901-01,21.17731612432983,Blanco,Recharge,pet
1901-02,12.853245611660967,Blanco,Recharge,pet
1901-03,41.47645796276598,Blanco,Recharge,pet
1901-04,62.679739718188586,Blanco,Recharge,pet
1901-05,114.8725690708728,Blanco,Recharge,pet
1901-06,162.78170011719163,Blanco,Recharge,pet
1901-07,186.0571371759297,Blanco,Recharge,pet
1901-08,185.56217811878614,Blanco,Recharge,pet
1901-09,119.44301205047132,Blanco,Recharge,pet
1901-10,77.9596937444829,Blanco,Recharge,pet
1901-11,39.208585578943904,Blanco,Recharge,pet
1901-12,14.384352493744652,Blanco,Recharge,pet
1902-01,11.225498277613886,Blanco,Recharge,pet
1902-02,13.79208641876346,Blanco,Recharge,pet
1902-03,47.35967103597461,Blanco,Recharge,pet
1902-04,91.53557666490096,Blanco,Recharge,pet
1902-05,142.49470838164518,Blanco,Recharge,pet
1902-06,181.80520123086978,Blanco,Recharge,pet
1902-07,185.9831949271067,Blanco,Recharge,pet
1902-08,191.70822551146162,Blanco,Recharge,pet
1902-09,118.88445698698163,Blanco,Recharge,pet
1902-10,67.38626571062119,Blanco,Recharge,pet
1902-11,44.60903925203557,Blanco,Recharge,pet
1902-12,15.626726012320894,Blanco,Recharge,pet
1903-01,15.93238582766414,Blanco,Recharge,pet
1903-02,14.331559778811654,Blanco,Recharge,pet
1903-03,42.96693487182325,Blanco,Recharge,pet
1903-04,72.78838667199341,Blanco,Recharge,pet
1903-05,108.61818719612629,Blanco,Recharge,pet
1903-06,131.43057870940928,Blanco,Recharge,pet
1903-07,163.73829107006543,Blanco,Recharge,pet
1903-08,160.501430804851,Blanco,Recharge,pet
1903-09,114.46717855641919,Blanco,Recharge,pet
1903-10,68.3313350007012,Blanco,Recharge,pet
1903-11,34.58808570772267,Blanco,Recharge,pet
1903-12,20.702097106745953,Blanco,Recharge,pet
1904-01,11.909023365547684,Blanco,Recharge,pet
1904-02,29.4432449493925,Blanco,Recharge,pet
1904-03,66.84485826162566,Blanco,Recharge,pet
1904-04,73.11837230368582,Blanco,Recharge,pet
1904-05,107.82722808049014,Blanco,Recharge,pet
1904-06,150.07817504181182,Blanco,Recharge,pet
1904-07,167.2808222788221,Blanco,Recharge,pet
1904-08,160.5081610021988,Blanco,Recharge,pet
1904-09,130.66191522716133,Blanco,Recharge,pet
1904-10,75.80844147445978,Blanco,Recharge,pet
1904-11,33.25803002532765,Blanco,Recharge,pet
1904-12,16.132351708420874,Blanco,Recharge,pet
1905-01,11.290524941844318,Blanco,Recharge,pet
1905-02,4.072338842647464,Blanco,Recharge,pet
1905-03,56.69003419148059,Blanco,Recharge,pet
1905-04,70.42316142579257,Blanco,Recharge,pet
1905-05,135.37545814603064,Blanco,Recharge,pet
1905-06,160.50125966556695,Blanco,Recharge,pet
1905-07,164.2567315322418,Blanco,Recharge,pet
1905-08,184.24748386756065,Blanco,Recharge,pet
1905-09,138.56804102355537,Blanco,Recharge,pet
1905-10,78.73581960773083,Blanco,Recharge,pet
1905-11,41.48234295721612,Blanco,Recharge,pet
1905-12,8.404288079631547,Blanco,Recharge,pet
1906-01,14.63986882127163,Blanco,Recharge,pet
1906-02,14.555511209193943,Blanco,Recharge,pet
1906-03,31.12077023859065,Blanco,Recharge,pet
1906-04,76.24344150825277,Blanco,Recharge,pet
1906-05,122.84268997544157,Blanco,Recharge,pet
1906-06,180.211079724667,Blanco,Recharge,pet
1906-07,175.35268147345477,Blanco,Recharge,pet
1906-08,163.53372304846783,Blanco,Recharge,pet
1906-09,130.60561096045802,Blanco,Recharge,pet
1906-10,55.49743642685393,Blanco,Recharge,pet
1906-11,35.353570234285,Blanco,Recharge,pet
1906-12,28.582984145742625,Blanco,Recharge,pet
1907-01,33.07290969416223,Blanco,Recharge,pet
1907-02,25.6028019212347,Blanco,Recharge,pet
1907-03,82.22627125983571,Blanco,Recharge,pet
1907-04,66.93701151941178,Blanco,Recharge,pet
1907-05,87.31051439588313,Blanco,Recharge,pet
1907-06,159.02791284168018,Blanco,Recharge,pet
1907-07,173.37253707132248,Blanco,Recharge,pet
1907-08,184.71798209862754,Blanco,Recharge,pet
1907-09,134.24617432439302,Blanco,Recharge,pet
1907-10,77.04909924153382,Blanco,Recharge,pet
1907-11,21.58036593392427,Blanco,Recharge,pet
1907-12,16.769413426999417,Blanco,Recharge,pet
1908-01,18.457146751917218,Blanco,Recharge,pet
1908-02,19.854936777982214,Blanco,Recharge,pet
1908-03,66.1798724459885,Blanco,Recharge,pet
1908-04,80.88146555357007,Blanco,Recharge,pet
1908-05,120.39415168782492,Blanco,Recharge,pet
1908-06,170.58372769290824,Blanco,Recharge,pet
1908-07,174.3972434377579,Blanco,Recharge,pet
1908-08,162.44424361646048,Blanco,Recharge,pet
1908-09,112.24938860861133,Blanco,Recharge,pet
1908-10,59.38362151497536,Blanco,Recharge,pet
1908-11,35.682383235547235,Blanco,Recharge,pet
1908-12,22.569193367859416,Blanco,Recharge,pet
1909-01,22.181879356732956,Blanco,Recharge,pet
1909-02,26.613344779028033,Blanco,Recharge,pet
1909-03,50.30001377889582,Blanco,Recharge,pet
1909-04,69.09976303087161,Blanco,Recharge,pet
1909-05,107.70469653865788,Blanco,Recharge,pet
1909-06,167.19321521943212,Blanco,Recharge,pet
1909-07,201.65624706521797,Blanco,Recharge,pet
1909-08,178.9297761795035,Blanco,Recharge,pet
1909-09,120.61037773927687,Blanco,Recharge,pet
1909-10,71.11711283717736,Blanco,Recharge,pet
1909-11,54.612590850983565,Blanco,Recharge,pet
1909-12,6.314434440722424,Blanco,Recharge,pet
1910-01,15.900601490321215,Blanco,Recharge,pet
1910-02,11.08817195268696,Blanco,Recharge,pet
1910-03,59.91232399744247,Blanco,Recharge,pet
1910-04,68.65905214582443,Blanco,Recharge,pet
1910-05,110.1070809192378,Blanco,Recharge,pet
1910-06,162.82174255394386,Blanco,Recharge,pet
1910-07,197.3357980601511,Blanco,Recharge,pet
1910-08,198.84855273338925,Blanco,Recharge,pet
1910-09,145.88216387738368,Blanco,Recharge,pet
1910-10,68.25397725068852,Blanco,Recharge,pet
1910-11,37.69479837952392,Blanco,Recharge,pet
1910-12,18.279255295131428,Blanco,Recharge,pet
1911-01,25.335081394830365,Blanco,Recharge,pet
1911-02,30.27503495904375,Blanco,Recharge,pet
1911-03,55.509611298340914,Blanco,Recharge,pet
1911-04,71.22956869005807,Blanco,Recharge,pet
1911-05,107.24931075485233,Blanco,Recharge,pet
1911-06,182.119462256089,Blanco,Recharge,pet
1911-07,192.6762492525613,Blanco,Recharge,pet
1911-08,197.02382464231584,Blanco,Recharge,pet
1911-09,161.7801539067403,Blanco,Recharge,pet
1911-10,68.15387861652486,Blanco,Recharge,pet
1911-11,20.528594673897445,Blanco,Recharge,pet
1911-12,10.4492634728931,Blanco,Recharge,pet
1912-01,9.86491954611509,Blanco,Recharge,pet
1912-02,13.600064927005732,Blanco,Recharge,pet
1912-03,27.97366370608711,Blanco,Recharge,pet
1912-04,72.66815494759184,Blanco,Recharge,pet
1912-05,127.64237389895136,Blanco,Recharge,pet
1912-06,136.52801381442163,Blanco,Recharge,pet
1912-07,191.09586601512788,Blanco,Recharge,pet
1912-08,191.96070087948274,Blanco,Recharge,pet
1912-09,137.08172421769785,Blanco,Recharge,pet
1912-10,81.50884123865659,Blanco,Recharge,pet
1912-11,30.028509145224444,Blanco,Recharge,pet
1912-12,11.359706129132906,Blanco,Recharge,pet
1913-01,16.049867812521022,Blanco,Recharge,pet
1913-02,13.650595290929704,Blanco,Recharge,pet
1913-03,33.545051076892875,Blanco,Recharge,pet
1913-04,64.6737167709093,Blanco,Recharge,pet
1913-05,114.54366090710211,Blanco,Recharge,pet
1913-06,144.9284594578962,Blanco,Recharge,pet
1913-07,187.52636641972367,Blanco,Recharge,pet
1913-08,171.50085457162388,Blanco,Recharge,pet
1913-09,108.47798862182778,Blanco,Recharge,pet
1913-10,60.87235258380492,Blanco,Recharge,pet
1913-11,56.63020047325381,Blanco,Recharge,pet
1913-12,15.43225218985496,Blanco,Recharge,pet
1914-01,22.15911175336451,Blanco,Recharge,pet
1914-02,15.590306752973365,Blanco,Recharge,pet
1914-03,33.49454786430331,Blanco,Recharge,pet
1914-04,64.93950526338618,Blanco,Recharge,pet
1914-05,111.98416325558831,Blanco,Recharge,pet
1914-06,164.6876548976817,Blanco,Recharge,pet
1914-07,193.66142756452817,Blanco,Recharge,pet
1914-08,164.26784216346448,Blanco,Recharge,pet
1914-09,124.77353970156786,Blanco,Recharge,pet
1914-10,72.27842928666831,Blanco,Recharge,pet
1914-11,34.862001551434865,Blanco,Recharge,pet
1914-12,7.496819375383393,Blanco,Recharge,pet
1915-01,11.111891866934858,Blanco,Recharge,pet
1915-02,24.925100138118978,Blanco,Recharge,pet
1915-03,19.370617526893483,Blanco,Recharge,pet
1915-04,69.6595143251794,Blanco,Recharge,pet
1915-05,118.39347160920985,Blanco,Recharge,pet
1915-06,176.79304615630946,Blanco,Recharge,pet
1915-07,189.65687485156818,Blanco,Recharge,pet
1915-08,160.12322461763728,Blanco,Recharge,pet
1915-09,132.77216148444535,Blanco,Recharge,pet
1915-10,76.33725001084085,Blanco,Recharge,pet
1915-11,44.595091948938844,Blanco,Recharge,pet
1915-12,21.967883030308485,Blanco,Recharge,pet
1916-01,22.324091565754266,Blanco,Recharge,pet
1916-02,23.479908809882378,Blanco,Recharge,pet
1916-03,63.087597332403035,Blanco,Recharge,pet
1916-04,67.40074563999487,Blanco,Recharge,pet
1916-05,121.79607224761338,Blanco,Recharge,pet
1916-06,183.32331807455202,Blanco,Recharge,pet
1916-07,185.39950065663038,Blanco,Recharge,pet
1916-08,164.99067943603703,Blanco,Recharge,pet
1916-09,119.34072048731994,Blanco,Recharge,pet
1916-10,75.14560888509894,Blanco,Recharge,pet
1916-11,27.64809207013399,Blanco,Recharge,pet
1916-12,17.86329618465737,Blanco,Recharge,pet
1917-01,18.387031237821535,Blanco,Recharge,pet
1917-02,21.648178484639505,Blanco,Recharge,pet
1917-03,46.451653661649175,Blanco,Recharge,pet
1917-04,74.26256195810424,Blanco,Recharge,pet
1917-05,94.55536872407116,Blanco,Recharge,pet
1917-06,174.0173276194489,Blanco,Recharge,pet
1917-07,197.33870123593687,Blanco,Recharge,pet
1917-08,196.4864250075367,Blanco,Recharge,pet
1917-09,128.11090270651476,Blanco,Recharge,pet
1917-10,63.40021464964509,Blanco,Recharge,pet
1917-11,35.7004528904921,Blanco,Recharge,pet
1917-12,9.991307329307045,Blanco,Recharge,pet
1918-01,6.04973313567843,Blanco,Recharge,pet
1918-02,22.302551835098466,Blanco,Recharge,pet
1918-03,55.69271886426626,Blanco,Recharge,pet
1918-04,69.78583987866858,Blanco,Recharge,pet
1918-05,123.82759192768961,Blanco,Recharge,pet
1918-06,181.85281158865882,Blanco,Recharge,pet
1918-07,200.57424282120766,Blanco,Recharge,pet
1918-08,191.4099696812605,Blanco,Recharge,pet
1918-09,108.65947826853983,Blanco,Recharge,pet
1918-10,75.75492049174086,Blanco,Recharge,pet
1918-11,23.168056100558392,Blanco,Recharge,pet
1918-12,18.393399968239237,Blanco,Recharge,pet
1919-01,12.032096549920162,Blanco,Recharge,pet
1919-02,16.04295943024166,Blanco,Recharge,pet
1919-03,41.32797390972928,Blanco,Recharge,pet
1919-04,73.80424237245316,Blanco,Recharge,pet
1919-05,108.14289539315823,Blanco,Recharge,pet
1919-06,133.20639087519544,Blanco,Recharge,pet
1919-07,155.93936129745387,Blanco,Recharge,pet
1919-08,158.99054345451313,Blanco,Recharge,pet
1919-09,118.91024237806693,Blanco,Recharge,pet
1919-10,94.18627948639812,Blanco,Recharge,pet
1919-11,36.60789879802852,Blanco,Recharge,pet
1919-12,15.258712008619133,Blanco,Recharge,pet
1920-01,9.037069261925577,Blanco,Recharge,pet
1920-02,23.03501758951702,Blanco,Recharge,pet
1920-03,37.163467898105246,Blanco,Recharge,pet
1920-04,75.11171579647056,Blanco,Recharge,pet
1920-05,136.25068005695164,Blanco,Recharge,pet
1920-06,147.59613854545552,Blanco,Recharge,pet
1920-07,193.22362305738426,Blanco,Recharge,pet
1920-08,165.22059142052416,Blanco,Recharge,pet
1920-09,141.1899372701219,Blanco,Recharge,pet
1920-10,76.53774160914043,Blanco,Recharge,pet
1920-11,25.0009148333209,Blanco,Recharge,pet
1920-12,17.634641393178665,Blanco,Recharge,pet
1921-01,21.947092780421258,Blanco,Recharge,pet
1921-02,20.873985944099026,Blanco,Recharge,pet
1921-03,59.396752808253375,Blanco,Recharge,pet
1921-04,58.952898291642,Blanco,Recharge,pet
1921-05,112.26412057825122,Blanco,Recharge,pet
1921-06,156.80355115453096,Blanco,Recharge,pet
1921-07,187.9368817040702,Blanco,Recharge,pet
1921-08,193.05789840737003,Blanco,Recharge,pet
1921-09,145.7573812737543,Blanco,Recharge,pet
1921-10,72.07330537742207,Blanco,Recharge,pet
1921-11,47.791948434927455,Blanco,Recharge,pet
1921-12,24.101666803216485,Blanco,Recharge,pet
1922-01,8.250787543946235,Blanco,Recharge,pet
1922-02,22.339442134963335,Blanco,Recharge,pet
1922-03,37.55156601522123,Blanco,Recharge,pet
1922-04,75.86775754829787,Blanco,Recharge,pet
1922-05,135.35270885871503,Blanco,Recharge,pet
1922-06,162.63011515593752,Blanco,Recharge,pet
1922-07,200.80961679045882,Blanco,Recharge,pet
1922-08,197.63402936775742,Blanco,Recharge,pet
1922-09,130.51979686614484,Blanco,Recharge,pet
1922-10,73.7103843522789,Blanco,Recharge,pet
1922-11,34.74641284260955,Blanco,Recharge,pet
1922-12,26.019414004232736,Blanco,Recharge,pet
1923-01,34.067878673101035,Blanco,Recharge,pet
1923-02,12.984097814186274,Blanco,Recharge,pet
1923-03,30.06250784750343,Blanco,Recharge,pet
1923-04,71.79581443547687,Blanco,Recharge,pet
1923-05,127.250686975659,Blanco,Recharge,pet
1923-06,181.3865574120552,Blanco,Recharge,pet
1923-07,191.31928650693703,Blanco,Recharge,pet
1923-08,189.02954566560342,Blanco,Recharge,pet
1923-09,132.1505425583224,Blanco,Recharge,pet
1923-10,63.5074504126365,Blanco,Recharge,pet
1923-11,24.045345898865417,Blanco,Recharge,pet
1923-12,19.009121439179136,Blanco,Recharge,pet
1924-01,6.544330717543269,Blanco,Recharge,pet
1924-02,17.280205326491583,Blanco,Recharge,pet
1924-03,28.918779121839183,Blanco,Recharge,pet
1924-04,71.31366962971838,Blanco,Recharge,pet
1924-05,97.90961454810031,Blanco,Recharge,pet
1924-06,169.2805419919394,Blanco,Recharge,pet
1924-07,183.8755755950778,Blanco,Recharge,pet
1924-08,192.8516948932981,Blanco,Recharge,pet
1924-09,121.75243341408317,Blanco,Recharge,pet
1924-10,78.7007472985278,Blanco,Recharge,pet
1924-11,46.21622184592192,Blanco,Recharge,pet
1924-12,14.88959847893847,Blanco,Recharge,pet
1925-01,6.418940700981551,Blanco,Recharge,pet
1925-02,26.999989476438447,Blanco,Recharge,pet
1925-03,51.48596917677264,Blanco,Recharge,pet
1925-04,105.25999307280202,Blanco,Recharge,pet
1925-05,138.6017914141487,Blanco,Recharge,pet
1925-06,208.46550776237822,Blanco,Recharge,pet
1925-07,226.21235032731408,Blanco,Recharge,pet
1925-08,190.30577427672316,Blanco,Recharge,pet
1925-09,145.210848728828,Blanco,Recharge,pet
1925-10,62.805196918768374,Blanco,Recharge,pet
1925-11,26.29532370017042,Blanco,Recharge,pet
1925-12,7.905316015175576,Blanco,Recharge,pet
1926-01,9.075085347883206,Blanco,Recharge,pet
1926-02,29.836103143940534,Blanco,Recharge,pet
1926-03,29.18181953974956,Blanco,Recharge,pet
1926-04,57.199083197239275,Blanco,Recharge,pet
1926-05,115.81706458219573,Blanco,Recharge,pet
1926-06,171.9336097782152,Blanco,Recharge,pet
1926-07,181.04556386192985,Blanco,Recharge,pet
1926-08,185.25727762039168,Blanco,Recharge,pet
1926-09,152.73353320209097,Blanco,Recharge,pet
1926-10,94.46432201092144,Blanco,Recharge,pet
1926-11,26.836335432765033,Blanco,Recharge,pet
1926-12,17.68291507030007,Blanco,Recharge,pet
1927-01,16.224676322412574,Blanco,Recharge,pet
1927-02,29.00832578170446,Blanco,Recharge,pet
1927-03,42.589775841213395,Blanco,Recharge,pet
1927-04,93.1305492251076,Blanco,Recharge,pet
1927-05,162.83885971237953,Blanco,Recharge,pet
1927-06,165.45858381377315,Blanco,Recharge,pet
1927-07,207.6080902402237,Blanco,Recharge,pet
1927-08,211.98702342225036,Blanco,Recharge,pet
1927-09,138.43864455243101,Blanco,Recharge,pet
1927-10,79.02348166762063,Blanco,Recharge,pet
1927-11,60.66850263763322,Blanco,Recharge,pet
1927-12,7.568044603319347,Blanco,Recharge,pet
1928-01,12.399223784845637,Blanco,Recharge,pet
1928-02,16.480082753391176,Blanco,Recharge,pet
1928-03,51.358852923150764,Blanco,Recharge,pet
1928-04,58.76344382008374,Blanco,Recharge,pet
1928-05,117.59196794299368,Blanco,Recharge,pet
1928-06,166.96740846825202,Blanco,Recharge,pet
1928-07,201.83542860240166,Blanco,Recharge,pet
1928-08,200.33078517428356,Blanco,Recharge,pet
1928-09,115.90055482244166,Blanco,Recharge,pet
1928-10,93.16208769304929,Blanco,Recharge,pet
1928-11,29.721435100599404,Blanco,Recharge,pet
1928-12,13.96176152603249,Blanco,Recharge,pet
1929-01,16.78122103157808,Blanco,Recharge,pet
1929-02,9.275579776665442,Blanco,Recharge,pet
1929-03,56.215256079401456,Blanco,Recharge,pet
1929-04,93.03647924627629,Blanco,Recharge,pet
1929-05,118.4293441384298,Blanco,Recharge,pet
1929-06,158.89956089681766,Blanco,Recharge,pet
1929-07,164.83349620748098,Blanco,Recharge,pet
1929-08,179.28601303331652,Blanco,Recharge,pet
1929-09,130.14444867703543,Blanco,Recharge,pet
1929-10,81.00063992894384,Blanco,Recharge,pet
1929-11,17.628657181863304,Blanco,Recharge,pet
1929-12,16.71087610874477,Blanco,Recharge,pet
1930-01,2.7149051112322455,Blanco,Recharge,pet
1930-02,33.8616715102677,Blanco,Recharge,pet
1930-03,30.653105814937224,Blanco,Recharge,pet
1930-04,89.20891181457684,Blanco,Recharge,pet
1930-05,115.33059960207076,Blanco,Recharge,pet
1930-06,150.2999771695438,Blanco,Recharge,pet
1930-07,188.24791974011677,Blanco,Recharge,pet
1930-08,187.08585379042313,Blanco,Recharge,pet
1930-09,136.1849953087135,Blanco,Recharge,pet
1930-10,70.05641676800468,Blanco,Recharge,pet
1930-11,30.821714514861913,Blanco,Recharge,pet
1930-12,11.342716756016703,Blanco,Recharge,pet
1931-01,13.66018199434627,Blanco,Recharge,pet
1931-02,24.083204422614873,Blanco,Recharge,pet
1931-03,26.895882826329984,Blanco,Recharge,pet
1931-04,50.87047050460076,Blanco,Recharge,pet
1931-05,102.60554026727809,Blanco,Recharge,pet
1931-06,169.08971346836785,Blanco,Recharge,pet
1931-07,183.57178077002,Blanco,Recharge,pet
1931-08,167.44122307709682,Blanco,Recharge,pet
