date,BlancoArtesian Zoneppt,BlancoContributing Zoneppt,BlancoRecharge Zoneppt,CiboloArtesian Zoneppt,CiboloContributing Zoneppt,CiboloRecharge Zoneppt,FrioArtesian Zoneppt,FrioContributing Zoneppt,FrioRecharge Zoneppt,GuadArtesian Zoneppt,GuadContributing Zoneppt,GuadRecharge Zoneppt,MedCibArtesian Zoneppt,MedCibContributing Zoneppt,MedCibRecharge Zoneppt,MedinaArtesian Zoneppt,MedinaContributing Zoneppt,MedinaRecharge Zoneppt,NuecesArtesian Zoneppt,NuecesContributing Zoneppt,NuecesRecharge Zoneppt,SabMedArtesian Zoneppt,SabMedContributing Zoneppt,SabMedRecharge Zoneppt,SabinalArtesian Zoneppt,SabinalContributing Zoneppt,SabinalRecharge Zoneppt
1895-11-01,90.12294345431857,92.58195362616023,91.67724933624268,89.43717597512638,90.85950717120103,90.38532621964164,77.74661489633414,92.2933699798584,87.28677281466398,88.93880157470703,92.48587907675747,90.97080817589394,88.79635729108539,89.50799979415595,89.450332959493,83.91753915640024,89.52568103956139,84.79254937941029,75.65658077116936,83.47025268916556,80.24632869354666,81.20733292897542,86.48510392506917,83.01651876944082,79.87712574005127,91.75282698411208,84.90329202016194
1895-12-01,44.73022249009874,48.69877991982556,45.54177522659302,39.429823482737824,47.186774992607006,43.320978496385656,31.578538747934196,40.77981998443604,36.56765907460993,40.52960052490234,46.7036405407237,41.17650032043457,40.011142594473704,45.89658841899797,43.84606250127157,36.54107666015625,44.41445668538412,38.63545165523406,22.310612924637333,28.404351845089156,25.560411035198054,35.60104171435038,41.04881246884664,38.20918556495949,34.535624742507935,41.06259588094858,36.89220794041952
1896-01-01,78.62483300103082,84.23816512921535,81.83862495422363,79.5104123283835,79.62199992864905,80.90773905878481,60.148846259483925,62.08162010192871,62.560181617736816,81.84339904785156,73.96816369053307,85.07123037484976,72.74646513802665,74.66474540560853,74.68579196929932,68.97853910006009,72.02657235187033,69.90377438452936,52.06593556557932,42.55743864308233,51.96856172117469,66.46295913060506,69.59537506103516,68.11700072111907,62.04268717765808,67.26865416306715,64.24533367156982
1896-02-01,64.59844483269586,67.80605508646833,66.90412521362305,61.81758813297047,66.05153543176786,63.949130431465484,31.8664613870474,38.609009704589845,35.94656801223755,65.406201171875,57.310306114658346,67.42357752873347,54.974964550563264,60.7349022510005,58.895541985829674,49.86576931293194,53.132311696591586,51.205225913755356,22.47996767105595,27.79850986164078,25.25456156795972,41.12566693623861,46.46931266784668,44.067518870035805,36.941749811172485,43.31723088484544,38.145833333333336
1896-03-01,32.74138906266954,31.964348626792976,33.71297492980957,25.169117647058822,27.053309857005804,27.373782655467156,8.076538452735313,6.438770016431809,8.50747725096616,28.511800003051757,22.88880780243789,31.50896116403433,22.259750025612966,24.821764815087413,24.22350001335144,18.974538509662334,22.96304342712181,20.59725816788212,4.678161271156803,2.154474306763279,4.325684919749221,14.725083271662394,21.771750072638195,18.19992591716625,9.203812539577484,13.445192373715914,11.47279167175293
1896-04-01,73.4582782321506,82.87926623143187,77.48059978485108,75.94588156307445,77.47235225623763,78.79991299173106,56.98923140305739,62.77966972351074,59.42602261629972,77.78279876708984,72.27161938270216,81.58234552236704,69.54567759377616,72.26147057028378,72.21660383542378,63.526307619535004,66.1376231096793,64.19274225542623,55.062935613816784,59.63071933188457,56.73157537799992,61.64804188410441,64.71739602088928,62.918629540337456,57.93499994277954,64.40486541161171,60.423208236694336
1896-05-01,19.610110971662735,13.694412782651568,17.106374943256377,2.383941203355789,16.94826764929515,7.69758693717987,4.016846137837722,17.455580005645754,13.963340970602902,8.95580005645752,16.036900371856643,6.44015385554387,2.1419999880142444,14.684117597600848,8.396104151092004,6.447230741381645,19.62544197621553,10.28258068282758,1.4554516221847265,7.741932788977893,4.739863025126596,11.711583316326141,23.665354251861572,15.906444443596733,8.940625056624413,24.658346249507023,17.78712507088979
1896-06-01,15.793110953436958,23.494577932795252,21.99287486076355,17.014294063343723,22.341225221123494,20.03291291775911,15.947153751666729,20.721140022277833,18.975363644686613,25.334399795532228,20.97354452465777,23.737846007713905,18.485571316310338,21.65778412538416,20.610416531562805,19.867922929617073,20.756224715191387,20.066999958407493,19.265451554329164,21.606252934150547,20.09360274223432,16.12541655699412,19.596312522888184,17.66785180127179,16.283062398433685,20.210903901320236,18.416791359583538
1896-07-01,37.43294440375434,39.8542844089893,38.08707494735718,45.35082357070025,45.873070246736766,44.74967392631199,52.05684573833759,51.174230079650876,51.783181710676715,40.007599639892575,47.13860854559522,40.419538497924805,49.97067860194615,48.24317610497568,48.62624986966451,48.81923088660607,49.65298555899358,48.735709774878714,53.409451146279615,53.80627670589643,53.02068485625803,49.72591686248779,51.23595849672953,50.140333811442055,51.36337494850159,51.83598107558031,52.00224987665812
1896-08-01,16.50694439146254,16.565339420913556,16.633325004577635,18.80864709966323,26.366492862432775,19.78882605096568,16.989076614379883,29.3810400390625,26.37836356596513,13.722599983215332,23.382775795417324,13.487307658562294,34.359999656677246,31.772470511642158,31.094270666440327,31.00415405860314,30.570427631986313,31.838871186779393,12.709645209773894,29.187055316367168,18.87279442565082,26.895583232243855,36.714958349863686,30.874037000868057,17.394124925136566,34.26903853049645,26.875666618347168
1896-09-01,172.0217225816515,178.1483581262991,175.04757537841797,167.11376414579505,168.62839518802267,169.87297854216203,144.06030742938702,143.07447982788085,143.33827278830788,172.14020080566405,163.33701082820144,176.7996544471154,160.66107286725725,162.41617748784083,162.61095905303955,155.1163846529447,156.22194914886916,155.74199898012222,136.2918711016255,133.06735196320906,136.17378109448578,152.2004165649414,152.65870889027914,153.1902217158565,147.397873878479,147.2140385554387,146.18083254496256
1896-10-01,111.55999967787001,98.43909153369589,108.43689975738525,117.01458785113167,110.98559172724335,112.50350039938222,101.87738565298227,102.46428001403808,103.48061405528675,112.60000152587891,102.1217225098525,108.27280836838942,123.40757152012416,115.70990214628331,118.1967503229777,113.86215327336238,109.19879697716755,113.30819332984186,97.82690257410849,94.03353333002022,97.70509568305864,108.48137474060059,108.65256214141846,108.9802588003653,102.81812524795532,106.05834608811598,104.09987513224284
1896-11-01,16.268444538116455,13.28915599767768,19.52842507362366,5.137352897840388,7.145154911368875,6.618739135117958,0.9496153951264344,12.450549969673157,7.475522738966075,4.614199912548065,8.47520283573834,11.668230833915564,4.025607109531328,2.924235320045138,3.656395825322155,0.1889230734310471,5.828449267408122,0.8508064456193918,4.441677421331406,17.549980240848225,8.06041097191915,0.5620416585782854,5.2229583238561945,1.6720740670786687,1.6516874955268577,10.440596213707558,6.219416653116544
1896-12-01,46.76244439019097,44.12390836663202,46.18504991531372,43.94317649392521,42.41426758027413,43.29917385267175,44.62376961341271,42.640709991455076,44.28802264820445,45.79320068359375,41.30009613851635,45.02107708270733,41.77749988010952,41.789019565956266,41.84504167238871,41.00592305110051,40.61450726052989,41.07774205361643,39.746870963804184,37.9496758879409,40.19175354421955,40.29395818710327,40.07304175694784,40.34244466710974,40.99074983596802,41.73771146627573,43.100624879201256
1897-01-01,53.05949995252821,51.29174335724717,55.748875045776366,45.18276461432962,46.74678893828056,47.201652195142664,33.162153684175934,37.52260002136231,35.900840672579676,50.38820037841797,44.10783636018475,53.86726922255296,43.04075036730085,43.45852945365158,43.61635446548462,39.01823073167067,42.34777544546819,39.879032381119266,29.206064224243164,30.184403159401633,29.998150655668077,36.873541514078774,40.50068736076355,38.36033319543909,34.244749784469604,40.23819219149076,36.960541566212974
1897-02-01,1.6476111050902142,1.7429724711820125,2.28569999798201,3.0166470583747413,4.477647878754307,3.657108680061672,0.0,0.0884100006101653,0.0,3.2067999839782715,1.6669466154475023,3.6331922732866726,2.4355714235986983,3.8066470482770134,3.270124986767769,1.0730769369894495,1.0631666713380727,1.1812903299146602,0.03712903191485713,0.8674782625120685,0.02673972570592512,0.0,0.0721249997538204,0.0,0.0,0.1834423092099874,0.0
1897-03-01,68.34716733296712,84.93708279810915,76.86040000915527,67.86088202981388,80.35787308383995,77.04771721881369,47.57353856013371,55.99832008361816,54.46163628318093,67.98279876708985,68.20532378607373,81.54107607327975,65.75517817905971,74.7975097357058,71.94547875722249,60.217615567720856,66.40126814358476,63.66161284908171,45.24225825648154,48.29373120696177,47.34371248010087,55.512250105539955,67.293208360672,60.95574089332863,48.62918734550476,61.91265370295598,56.19354136784872
1897-04-01,62.3924446105957,60.791174337404584,63.74475011825562,62.58864750581629,64.89833821041483,62.9929782204006,47.32869221613957,57.04031993865967,51.4725227355957,67.7166015625,60.45623851246681,65.60053869394156,58.99492876870291,63.05413713642195,61.35129189491272,60.57123066828801,62.96663770813873,61.224645183932395,40.678483963012695,41.033502020854726,41.9009042243435,53.90258344014486,61.260375022888184,57.13981473004377,44.35831308364868,61.17178821563721,51.23220841089884
1897-05-01,71.90077802870009,61.26239489634103,68.80687513351441,67.01617633595185,66.78301389452437,66.43321717303732,79.08515343299278,83.6230899810791,80.49677276611328,64.99879837036133,71.50261929875167,62.71853784414438,75.57217870439801,72.18437269622204,73.11372931798299,76.7050775381235,75.75971780307052,76.02251655824723,81.39058020807082,89.76809879348212,82.38212324168585,76.03787581125896,76.79264609018962,76.34233375831887,77.61331272125244,79.04028848501352,78.54241720835368
1897-06-01,68.97149997287326,65.95772471996622,68.38267517089844,70.06435169893153,64.49516865904901,67.5557166389797,66.98900017371544,66.45818977355957,66.93824993480335,71.87279968261718,64.78744839434097,68.90292343726524,65.72196388244629,64.47870576147939,65.00937453905742,65.70084615854117,64.76192034845766,65.51029057656565,65.68500075801727,61.979549377803274,65.00798672192717,66.32483355204265,65.49256292978923,66.1362225567853,66.54068756103516,66.0724427149846,66.37770875295003
1897-07-01,15.85183334350586,13.735834856645777,15.905099940299987,19.875529457541074,15.893746470061826,17.77521740871927,21.058692345252403,24.93544994354248,22.537659124894574,22.85160026550293,18.513163658223544,19.217346118046688,14.646750041416713,15.069647059721106,14.90800005197525,16.460461616516113,18.882717402085014,16.775387087175922,23.07196758639428,31.236260862689715,24.097780776350465,19.16533327102661,20.040000041325886,19.239740795559353,20.413750290870667,22.095173212198112,21.306583484013874
1897-08-01,71.47144402398004,74.49532101132453,71.3258243560791,63.86041147568647,78.89290172953001,69.54084827588952,78.44376842792218,77.99062980651856,78.394681410356,61.84359970092773,78.81629184980834,66.51396179199219,76.21046475001744,79.70496114095052,77.44527117411296,77.80799983097957,80.16993464594302,78.82270960653982,77.6830323742282,75.6845966987459,77.67908247856245,78.3533747990926,79.16193771362305,78.91400061713324,77.44562530517578,78.82826849130484,78.40216636657715
1897-09-01,53.886055840386284,50.43090827311944,52.93180017471313,48.21788294175092,60.70177448971171,52.46710851918096,33.166615119347206,54.01206981658935,46.56847737052224,46.402800750732425,54.27069758350739,48.50207710266113,56.830785615103586,60.610489863975374,58.23339533805847,49.78976939274715,59.333449239316195,52.512032293504284,25.61222590169599,35.30743480576828,33.31212344234937,46.80274979273478,54.92979168891907,50.028481518780744,38.3200626373291,60.05448084611159,48.03416681289673
1897-10-01,86.70960998535156,77.3178254573717,82.57994976043702,69.3546474681181,71.54467655235612,70.70278300409731,40.64853873619666,56.41934001922608,50.400249914689496,69.71779937744141,65.70370813281511,73.28346135066106,66.91400023869106,68.54290217979282,68.1719795068105,59.048616262582634,67.41934779070425,61.150516510009766,32.22903236266105,25.110355712337192,32.17182196003117,50.2983333269755,65.18772880236308,56.49644427829318,39.60600018501282,61.891115775475136,50.13337516784668
1897-11-01,9.834611097971598,9.355458736419678,11.213674998283386,7.902647046481862,6.29102817387648,7.724847783213076,1.802769239132221,4.8086999940872195,3.976909090172161,8.55739984512329,6.1151032133883,10.22692295221182,5.344178576554571,4.4732157062081725,5.16135414565603,0.5271538496017456,3.6169492835583896,1.153677421111253,2.9907741931176957,4.562996039748663,3.5712602661080557,0.27112499771950144,2.9359583407640457,0.8060370322178911,1.623562500688422,5.015865362607515,3.6481666415929794
1897-12-01,49.79977819654677,45.25808267855863,50.6071252822876,46.05641129437615,50.05825348974953,48.54926059557044,5.458769193062415,14.638620052337647,11.593886429613287,49.74219970703125,34.62190745479271,46.08734585688664,39.82867847170149,46.46560796101888,44.42579162120819,22.234154114356407,31.239934852157813,25.929709865200905,0.24103225695510064,3.8875138423260185,1.8137671260214219,13.008249998092651,22.061458190282185,17.631333315813983,9.964562445878983,19.162634721169105,14.030916810035706
1898-01-01,33.04227744208442,31.889504546419197,33.930724906921384,28.23770579169778,31.430774715584768,30.038369634877082,23.43538475036621,27.378170013427734,25.536318215456877,30.224399185180665,29.927501739556256,32.08119201660156,28.160571438925608,30.082352956136067,29.435895919799805,25.747384731586163,30.003884011420652,26.752387200632402,18.64658078839702,20.393170009959828,19.797000075039797,25.221333344777424,28.696937521298725,26.502111152366357,23.930187463760376,28.971480773045467,26.330208381017048
1898-02-01,25.349999957614475,26.459899079909018,27.572525024414062,26.877941131591797,30.47643658812617,28.263282610022504,4.463538477054009,14.587430019378662,10.029818155548789,28.09900016784668,23.07339500956688,28.68100019601675,23.936535630907333,28.084960638308058,26.474729021390278,17.313307688786434,21.126594177190807,18.509838657994425,3.061193512493534,11.259893274118777,6.564904065981303,8.600041707356771,15.595395783583323,11.834777761388708,8.04487493634224,15.130788454642662,10.182666619618734
1898-03-01,37.69411140018039,43.591210881504445,41.22379994392395,39.41599991742302,48.06019721232669,44.26726075877314,37.639076526348404,39.75880004882813,39.47090920535001,37.89499969482422,45.461725974846566,43.638922911423904,41.63267871311733,46.668647392123354,44.691937605539955,40.71746121920072,47.10328997736392,42.640064485611454,36.63000008367723,36.44062063345325,37.239109666380166,38.995458443959556,46.335229317347206,42.05803736933955,36.60825061798096,42.275865408090446,40.22087526321411
1898-04-01,74.03177727593317,77.81189916768206,75.15620002746581,66.73047009636375,79.11597152495048,71.59758692202361,64.37846110417293,72.18230003356933,67.42668195204301,68.45299987792968,78.06994322101417,71.49161588228665,68.92717851911273,77.15539146872128,73.66195821762085,74.09169299785907,79.37906514043394,75.24980631182271,58.516097038022934,55.371683716302805,58.969452061065255,69.51612536112468,76.84145863850911,72.50307408085575,62.386250734329224,76.51940389779898,67.98079204559326
1898-05-01,67.58638869391547,59.60902730259327,65.91014966964721,76.61311699362362,66.69673258821729,71.52789124198581,58.29130818293645,58.219230003356934,59.12109071558172,84.03079986572266,62.05662988683083,72.86288437476524,63.435321126665386,65.1201566060384,64.82939569155376,61.51261520385742,63.1443624081819,62.083257859753026,52.73835471368605,44.49426090104778,52.98616440655434,61.17429129282633,62.83627049128214,62.016666412353516,59.899436950683594,62.43109600360577,61.14045810699463
1898-06-01,151.1602783203125,149.93071515844503,151.70189895629883,162.9939395680147,156.36385957959672,159.30654310143512,148.04046396108774,151.17095001220704,149.63709050958806,175.7570007324219,152.18948749800168,161.93803816575272,157.07582092285156,155.83160759420957,156.01122919718424,154.04107783390924,152.36815941852072,153.7571293000252,144.1758058609501,144.49474331701225,144.1458901183246,151.22887484232584,150.903520266215,151.21370442708334,149.58537673950195,151.05705642700195,150.02995745340982
1898-07-01,63.75866678025987,69.9344497820653,67.32852487564087,67.8127638872932,62.35939391230194,66.72562988944675,58.85161502544697,61.81934009552002,62.11974976279519,71.30139923095703,62.29765484086984,72.00257638784555,62.55299990517752,61.21623514212814,62.324583292007446,61.59723105797401,61.23989141160163,62.024903328188,59.54522594328849,57.88454954426279,59.027233019267044,61.074333349863686,64.53502090771993,62.74903728343822,58.99400019645691,64.06605749863844,62.753999869028725
1898-08-01,61.32061089409722,55.946201744429565,59.23749980926514,63.8382947585162,55.47149308970277,60.37158717279849,54.304768782395584,53.25749004364014,54.30870446291837,65.9234001159668,54.72380422951912,60.645230953509994,60.302535874503,56.72970610973882,58.31418760617574,57.25092315673828,54.72510863041532,56.51629023398122,53.5865488360005,50.564418913347446,53.0407945815831,56.346041679382324,56.087708711624146,56.39044457894784,54.46231245994568,55.350730895996094,55.379833380381264
1898-09-01,34.94183349609375,34.23611014479891,35.51812510490417,36.948765249813306,34.108549547867035,35.6731306573619,40.07638403085562,40.67664993286133,40.357727310874246,40.37120056152344,37.60056234339378,38.16700025705191,35.447214126586914,34.466490315456014,34.686500112215676,38.441692058856674,38.54478988094606,38.46558047879127,41.03493536672285,42.733146320689805,41.24056175963519,38.82791646321615,39.4358123143514,39.36033319543909,39.72700047492981,39.842153842632584,39.89979203542074
1898-10-01,18.74422237608168,16.734577975141892,18.054849886894225,16.317058955921848,16.527436565345443,16.266391380973484,8.982384461622972,14.7083899974823,12.29334089972756,17.818200302124023,15.432999946892897,18.016884583693283,14.076714209147863,15.025431333803663,14.678791582584381,12.085538350618803,15.721630393594936,12.918483826421923,8.946161285523445,11.0390553399037,9.62572600743542,10.301125049591064,15.028312464555105,12.151037004258898,8.113249987363815,14.834057624523457,11.522416651248932
1898-11-01,44.30088869730631,42.625009169272325,43.38057489395142,40.62152952306411,46.1654507274359,42.77821756445843,37.46092282808744,42.12449005126953,41.46611361070113,39.09919967651367,45.50574735050948,40.785461572500374,43.052856990269255,45.225862764844706,44.313374837239586,41.48323088425856,46.10034782299097,42.77483860138924,33.05116124306956,34.28056923485556,34.20020563308507,40.66604200998942,44.50872937838236,42.28081512451172,39.783313035964966,45.05040388840895,42.56700038909912
1898-12-01,46.912332958645294,48.591183443681906,47.46719999313355,45.53647119858686,54.8753098501286,49.21073930159859,41.38107710618239,44.38626007080078,43.20525021986528,44.58539962768555,49.56972236226038,46.251615230853744,48.086071150643484,53.616784264059625,51.27145838737488,46.259307861328125,49.95450003250785,47.79164529615833,41.481419594057144,46.234723358757414,42.33720570394438,42.83316691716512,45.51804200808207,44.224074328387225,42.15774965286255,44.48315378335806,43.126416047414146
1899-01-01,29.41338899400499,24.635311852901353,32.94517493247986,17.45900002647849,19.12942251017396,19.659956455230713,0.0,1.9732199829723687,0.5982272687622092,22.145600509643554,11.88793952955808,27.906423275287334,15.54610708781651,16.240764692717907,16.363541622956593,7.334153872269851,11.898210181706194,8.927935538753387,0.0,0.0,0.0,2.826374996608744,8.328583379586538,5.4836666937227605,0.15212500448978972,6.001576931430743,1.6648333282889023
1899-02-01,11.013166666030884,12.773183477034262,12.171124970912933,9.831117686103372,11.191366209110743,10.61604348472927,0.5225384642298405,3.9962999701499937,2.787704533474012,10.39900016784668,8.628199275065995,11.636307679689848,7.973321454865592,9.722313684575697,9.16808333992958,5.805999975938064,6.998847824939783,6.201258067161806,0.0,1.0758260815604976,0.4893013664875307,2.1558749775091806,4.685166671872139,3.3544074054117554,1.08562499260006,4.61640383876287,2.5683749864498773
1899-03-01,2.7353888691027857,9.581266027251514,6.370549954473972,3.8203529715538025,7.963887322116905,6.889717383229214,0.4572307736111375,3.257760014012456,2.9275227247483353,2.5975999772548675,6.550669039713113,8.576538420640505,3.0214285871812274,5.8686666523709015,4.992354165762663,0.656692298523222,8.357130473938541,2.4795161274021433,0.20577419183081797,2.242185776245692,0.543109584039983,0.6295000041524569,10.006687586506208,3.5664074245702335,0.39481250155949965,6.145711591610541,2.994458374606135
1899-04-01,64.9493334028456,63.78125668446952,66.05787525177001,60.46264670876896,58.45969009399414,59.9704997850501,58.27138460599459,65.64751003265381,61.51843183690851,61.9333984375,61.31263339222538,62.863922999455376,60.81025014604841,59.90201987472235,60.240729331970215,64.14946071918195,63.30928246871285,63.722547469600556,55.327387163715976,58.41517396406694,56.5535616940015,61.268583138783775,65.4552915096283,62.90788862440321,54.7793128490448,66.58934593200684,60.01158348719279
1899-05-01,66.82266743977864,69.69604639175834,68.04965038299561,63.74852977079504,70.88105618114203,66.84147843070652,52.61061536348783,56.551710052490236,56.88588645241477,64.05480041503907,69.55869052927689,65.24303891108586,66.66807161058698,70.37564655378753,68.58254138628642,60.42153783944937,68.60550714575726,62.96738667641917,44.7441291809082,34.74078644311475,45.5527669828232,57.95829168955485,67.17341701189677,61.74881475943106,55.5466251373291,65.90882682800293,61.02291695276896
1899-06-01,169.86911095513238,171.22727546341923,169.90622482299804,163.2224094166475,163.35388828331315,164.5775657322096,195.15223224346454,195.6850799560547,196.15750087391245,161.36219787597656,173.58381174976716,165.76203859769382,165.8858582632882,165.91360892501532,166.7064380645752,188.86007690429688,177.2763191997141,185.3710647090789,190.0220966954385,210.21944629533488,194.97239705961044,198.55816650390625,186.72258281707764,194.10848151312933,193.94512557983398,189.09149903517502,194.97400029500326
1899-07-01,76.75933371649847,75.53310100310439,76.60827465057373,75.87194106158088,77.85352110526931,76.87376072095788,72.21776932936449,74.11456008911132,73.05697735873136,75.2000015258789,75.95156246741895,76.01630783081055,76.57360785348075,77.00639223584942,76.79606278737386,69.70415379450871,74.66234096582384,71.23038728775516,72.92887115478516,73.21611050089358,73.09027413146137,66.92579205830891,71.86977084477742,69.17514857539425,69.28187561035156,73.02251918499286,71.77645874023438
1899-08-01,0.2830555588006973,0.643899083307329,0.24850000100850594,0.0,3.3109859112702624,0.5069130422628444,0.0,0.4914599996781908,0.42765908758156,0.0,2.0651708148151395,0.07673076941416815,7.14285748212465e-05,1.0616862855294682,0.4600208320528812,0.0,1.7958405750214823,0.012161290693667627,0.0,0.08967588943513957,0.0,0.0,4.600083335457991,0.38529629481059535,0.0,4.117788468429353,1.1026249948190525
1899-09-01,43.70866690741645,48.83954130400211,45.95035009384155,38.041941474465766,51.94960553881148,43.78139122672703,41.045538682204025,49.52283992767334,47.01063641634855,37.979600524902345,48.73712460935328,42.39888440645658,49.12742846352713,52.314019521077476,50.27349988619486,46.28230843177209,51.16522460052933,47.681193690146166,39.19399987497637,44.770446671798766,42.55260263730402,45.986249923706055,48.892208178838096,47.09277767605252,42.8817503452301,51.55780755556547,47.27316681543986
1899-10-01,98.81622229682074,112.44289937150587,100.42717533111572,90.83652900247013,128.8827885372538,104.43867343405019,70.07584557166466,94.05569992065429,83.02593196522106,85.5792007446289,114.98807476763199,95.78849968543419,100.13528578622001,119.79901990703507,111.00016673405965,87.99576979417067,113.56226105620895,94.49416105208859,74.11451524303806,79.63404767786561,76.0583699892645,69.56283346811931,97.16441663106282,80.98214820579246,65.23774981498718,94.95338513300969,79.96200021107991
1899-11-01,66.3462782965766,64.84319280921866,65.59132499694825,68.15794148164638,66.88776010862539,67.3451738772185,63.54776910635141,66.96012985229493,65.74520405856046,69.82720031738282,66.4802951744867,66.85615392831656,64.82317910875592,66.34172506893383,65.87637503941853,63.61084600595328,66.70992002625397,64.43022561842396,63.557096788960116,65.48266388964747,64.19428754832647,61.52233330408732,66.01866658528645,63.54633303041811,63.46893787384033,66.93901883638821,65.52516635258992
